company,company_link,job_link,job_title,location,new_offer,rating
Socotec Italia Srl,,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DKdkwH7_tUvKbLvUlCS7cW0z-spRCfycCHjsNXMlW7b7WI2dz_61IFOteMfE7ayRpzE7XB-9if9EfzeMWzqvlIOtR95ce4SIoEXUqCHp4QnLhgAfeUaMeTCQy2-Tfp1Wqyq8iK8SxSr2XFpbGFnh_uzZfyumUCDVfKjTRRLsYHncdiIvgFYKyi4vpyff0UpW-P9IX1BzSaqmCorgK1B7YcQ_M6MKpRreg_a9oyM9ArEe0Tf-wYQWwB_FXdyTgXGJcco32Zah731DPpkGQ-1adRRFlJPbZQCuTQpxJdr6qqqeoQg_Ev_FswLkekXliKRzPGqCyxMJJbtSnTrjqo4Ak7CvPNV_iEFxbQBvnZQ7YWKNrbQqM43AdYLHmDfgrYDAnlyh8TiKoCKb9yYp3ESavxjEjgGxGCLiVwLhKvY5eeHUXV2doP0gpouScwrJP51BDMcBE6TpbPAAnY2sj5JVg-Zj0PIPkPLL6HqU8mu9f-L65po-W83jn1kEpApEd3IeA=&p=1&fvj=1&vjs=3,Tecnico Informatico - IT Project Manager,"Avellino, Campania",,
Spring Italy,https://it.indeed.com/cmp/Spring-Professional,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AwyvlyJs_R-NMhM89xveDKffJFItbDQ9eYkD0KWNN1UaD-mpj1LEPFB1qKJvi5AO13XOmTqi36MjbXXZG3szxPBz9EM8wb2R78-eS2FmklXqpVGPKACWTvCCP__mkaiB3vMnIP0Qqa5TawEsrCUPP3xEvEsfuy8n5lm6m3OelNUruwRl-uiRyoW6b7VCt8dsrD3XX6c1zxP2ZMV6_U3CJYqNEWv-DdajckDot6KTnvXwx5_CQaK6m6jVb8a13qRmuObm4riJ_cmdDpDOq-6QC8VDYJSoUUheuqec7IROvm7GQH_r9NXm87VRtC4PFAKiAvhuEcDN36NTq7x4zG-acjSHWYy9aoi2ThBjlcJCwrk_qBMJj8SuyrJzzArKLmxFghRsUybrpr7-MxY4m7sw3mDyUCPzS3BKXxKyUnu2-TATx0sWQ-L2oYb0Fv_fcZJ_dj7zS_M7wZos7fT5P78Zf-VUcN-qsaDtQwP4I8tL4_MGKDIwqBi96fvslpe5d_-QSmksgOORATKBvcIk1QnqDgmyMV0lP_QxFrNbMXIHskx4FEEMQt-faBox9Msmo4qCjx_d1D_UF3WIVFG_-5yTM-8kczHlkD6KPgEenTa25WGCg0w4AOmWL9NZpb6du88mE4aWOJYJ94U6hm9oH2Fsjl4OWtsVipxomHPAfhgot_AnE-XcxPMMaKm7RGGut96K8nYLTg3rtO0QTqfV4PbjSHm1BokuZhW3kfKcjcTapEKzXw0Rtz92twfUP0U59tfmSbpyb43i16045fzvS1UQOBXLyY6x7F0dhKRTHLR-D2fcX8Dfjnyw_2_n3m2zFdbNc=&p=2&fvj=0&vjs=3,Project Manager - JN -012021-18474,"Varese, Lombardia",,3.5
Line Up Aviation,,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXPP75arjtef8faH018RvbkV8rjROloRGQDzjyQzJhQJRrWer_NzD3TkUPReD4aOMokNQi09-g1bMTh-2Cw0ec5mzKbv9gJ_-SvAILRPpJS95culR7o569kRNx55bDPRPgATjlEFDgXZNs58KWcf-piFTzZtU4PeD9FxurXn1CLPau7UKY4KciY1YhA_CcZiWRkq7gkXvUIZ1QyT7ZRUwPDcUcsgdLK5oGWKBtSTOKikxwDWpFnelB78c2WoyCd_7E_wRmf65GOz6jn41nSHKKjN3mZ63VeAGuZK6wWgrFaPeXHAX88YUZwiEaWa8deQx-UDJnascuHNUFr6zaSZr3Gr95vPhon6u3Gy_SBv7Dqr4sak2Zc20sIlKGnw957cmj10mAyUNZuJy7AIEqCdcyl3neuA5Ix2LrPcr29QVP7PK9rE3Og-44gVKTmm4IHop3CN8GvJAywyfd-iTp3SMoeHjK-G2jJ1-aGtBlg-oCD9r-3pK2Eb5NT6YwMKPM9Cf-hYoooF1CNw==&p=3&fvj=0&vjs=3,SW Engineer Core Development,"Milano, Lombardia",,
ManpowerGroup,https://it.indeed.com/cmp/Manpower,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4FX8kYLOT3HC7lFjvQpBI5CKDZN0YglqDwUmjf9rkibJtnbeuvfaZvpiuGRVfqnMEBxc0eg0Ag07OYxDw-FX_qOyfpIdj-02PtWsfTXVOdIo1Vi1SinL_Ah5PJRJq0ohF2vY0uguWPZB3eTOWi6ZmnqesfMamhsokw1H3wfq8Q2KKPvu57k8BAcSP2Y14OozzWQ0PJuAdUUiTv6EApCn21-ugNFqmzu3vBD9_3UXurNeR0zkXhnXNZ5DWuQUa53iOUB0uAr7IZ2FL_D_Ewx9MunpljOA9V4hlOXNj0qqp31pHm0WyCNcjpP3MgJrtU0ioLfu1p_fM5FQxGDw0wQu1tHn5ClMqRcnTT6WKYyEFJIsSkAzhtUGWcUjOTw8HYPam_E9fFEAoKgnfYVhILcYwurfuzlzp6WOtGdpZ3G2OQaXJDqlMfQ3WQbwr_F8E-SghBlMmyerOOA24xiPYsDEvrsyqTwfyU3X60Mu-P5T5N_lCglOw0Hbnb6dkcr9M9N7cOP39SOxOUrTXz4bp88ODHzFp0-rrNIH96y5URnxjtP2LbD6mpe88Jj-_R7bgPSuIBmjJWDN_fMOs5FgqCluLobzC9FT4zjOF14KRd_RQUIztYEXqFfTzgYDFa2eHe9NtJQ==&p=4&fvj=0&vjs=3,MOBILITY PROJECT MANAGER,"Milano, Lombardia",,3.8
CPL & Taylor by Synergos Srl,,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ApzznwmxYHoi4eCW-MCG-03n_T0cv53JJbS9ZUeXFTwR-oqxjJbRAKx8g1KU-Ky7Z6q8xBcq1_Ld3Es9OtmPcc0b2347WS1OVYgkRCpFr9LdGM4CJ2dLIS_3tlngYQynydnQD2xllXpm_MJYuZRUiHYbRa-P_YbwreVIvzBVQbWDHQp68eSaRZ68Tdv1F9Pz5-kDTfZHSE8RdNaTd6Ou7w6ZhfLinlrSopUkVIKAMLHDJmn4uOuWKsq9bDvvDmZYoAtqoiFohGlMWjPaGjnFz-EDxdLcH0rs_v9fmG7YuB9LgTAqYer4iH9AmpxVfZs13IeNjAwM3JgrEJZhjqxplXI5FGBM88Bxbhgb6FYt-9qDmk2W-sweaoVE514xWm-9jNyMpk_8WaApwIt9lFjWGdnOwvTYQZjtgC7NwoCADSOTvuRqvxLQUAjikNYcEcXGFRoiINchcAm2GBIll4zXwMfqUm-SJEZU1PV6FVkNvt7uYlzht941HPpHURY0OoEbuYwpYwfyZl2jErUTmjfSUG9uQryaXk-J2V3wErHhnC4Z2k8qqxBlL54P7xsI8hcpn4mKwWeu7MlC-In1nQri4IRmkoPD22YYwDd5fvNTurMStk-Gag52LNVSaSwhbFI734VBuJzJ3k8Q==&p=5&fvj=0&vjs=3,PROJECT MANAGER (ANN35036),"Parma, Emilia-Romagna",,
ManpowerGroup,https://it.indeed.com/cmp/Manpower,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4FX8kYLOT3HC7lFjvQpBI5CKX08iMJWTI8KN9iQQJEShLVQ8BHV_bVH0ErdojFE99HFbZfC31lnIBV5TSL31OZoZkd_8s25kGe4d5sC-e5ifCVaAy-9yqB233T5EvaWQ3thL7UsgrwJk-LIG78wO-uoSrijvP4MvmOlzgkm7fx3rJnq-T1lV1vGKDfSVYmgmrrpa4qvek2S2qb8of9qJee7DVo_mwjAbyXEwDJxH2QAqq5fwPndTk0uOzqeZZMwKh63d-IVUsvO9llZKOnNGfkWjWJqTCfJ0t9r9Bq7Jxv7EXcoh6ceTWuWFIj6Za203dySPBSCrltmDQZsz23m0ttt9wka9EOH5xnCMTP5DmD_rqVzmdd1oVcF8lggSB8fBmtUcixtCcxRSaFNvu2buFO9YIhabLpyIJsVM-ifahA14W7GLEIs2khNBgfV7JGJbTpvnQml07DIU19ALDdoBBEb2sdSHN9-4n-FK5iuoyFXDPp2eyfrNLSmWGIcXukdT_uEFvpaF01AJaStJN9Xk3FgQICQKKsJgtOHPrhG4zylM64tKzxTfaPz58MRTQuzD_dsQXNziUnmRVGMtwLAe11ygNfC8luNpO788VUoJA-tP_OxRiPMtMIyhSpf1CilPUqyiLQLbBOf1-4HHYEuQIxZo=&p=6&fvj=0&vjs=3,JUNIOR PROJECT MANAGER - NEOLAUREATI INGEGNERIA,"Vimodrone, Lombardia",,3.8
Omicron srl,,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ApzznwmxYHoi4eCW-MCG-03n_T0cv53JJbS9ZUeXFTwdi71YUu9EEb3PSM5wchSkxWD9fsYElCaUF02TyWc1UyCuchL9TwSywbITkYcXxF90a2cbbc3rGmAYeySF3Ozh279m2godn5WqtclnPxRmDFff9DQskkUN4aRge55FotrEFJ7HlTuhUH_rUXMcQfwy5shqbA7KxZ_USqN4umcHxiMARd8Kc26gcx8YQdYZn_OjZdx1O8VtGpyoMlBtutKggCElJH0ILabofVRUDD1ZXm9cuihj5L5bAubfJB-mePkiyLG8bU6QfXzhZIhzWCAzYGvjAvY2BInzNHIG3udmhk6IPTwSCkUNp5ePoxCqlGKC8b5yWg6JQw37fdoyPge2QMPyIp9itkdnJEqERsEMEVSIu7HpYaeZv70EPBAy_6wFtnPzDo-fvChXgmOMMYKFyuq3RGW07WSelzfQdQBIiJzFbNIqZBoyl0gRwGx9L54iRLvB32Ekn2B62p-_EwAovkJEyCaEOAfIPpl6SyFi3tgEqmT63yAg9Papbi0NYM3q09AR23s6453taMAPKgfbwkrsXAGfWuKPpUnz-iXptkmnMUSxYJv4pLNYw9ifvIRJu-oAxgXiMaPOaldBcYoBScRfU6QOsln1T2a7Jxk2c4RpnZ0siVHAc8iTIi7whivzuRFhx-xKcD0zSWe2Qk_sw=&p=7&fvj=0&vjs=3,ANALISTA FUNZIONALE/PROJECT MANAGER (Milano),"Milano, Lombardia",,
ABB,https://it.indeed.com/cmp/Abb,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BrGo474g_MXpXmhMIAuhp4c8w_V1HBjYP5RqGpg5LVLdRNzvs9yahlnuZrt13H_tSAc4zjaRxtqzg-dPqeCqg6d5-QnJHf753LZYi1X3V6xWwd6hR3K8p0v9jOAvtlkjrPedsLTiUqlZt53qh9YFoxqr3fvtPc28Ftdu9nPIlsWdQwjpS-SV2SU2O53GT78zJwv8MF5qy3jnRHD6s9ZuCNRz5vc_4XmIOFi9U871X_95QbrFGhQgyql_Uq6stS3lYFfz44E_myJlOhzqLarp8apO0AsxrVZMJODQv5JvuFUVpRnsWOYetXIxh0a3BitfvJDABkHgx5jCmVnrL6A3SHjpMakQTf9p8AB3oY5aCK6V139UAu7ZCQND-egAiKkKzDcXZWBCpqS61MJ_a6_eFMluk9t1nN8x5gDQXf2UDoyfUCryO-1AJXaZ0__3j4TSMrHrxBTyBFlfYuwKzAKc9z34vfiN5E5ZUecfWeMlT3HNyG5WWw3iQGEATAvTB_q5qLeuTx29mRasmiSsxJjR6lhCxJbU-H4KjUz5ReMMYMSqR1onSvqO5GeQfJ8nYfuBo78MEQFXkqL3tnZUHd25KOi8PDepcgPka5I5dij6vp3htF2rNiVNeQ&p=8&fvj=0&vjs=3,Excitation Field Service Engineer,"Da remoto in Sesto San Giovanni, Lombardia",,3.9
Experis,https://it.indeed.com/cmp/Experis,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4Ffi0m72ebQAfotlYjMR5JfYGtVWgfLnTkyW5H-Tqsq2cqn9gYeeEMhohWmF5dGpjzlO_r59NpIlVGf95JZPU20dP8fUgwpbk1etQScZBFivCIO6XJ_-xmprqwpapAtGNKfVjBj1qSWYlYCYD7uZTDoWIyeHD9p7fCCaXxLdweGD5mfXDwnbCpIeUCJBHmTiLVVLGoOdhNXW5wHIZ0Wsk3hk0wTpScIuKiFKVwKHYP9O9P3K6Y8ot0FyjH1V-RgfQWrX7e_QFtnk39LnSi4rq4gfcTpPqOP8j_b-GTBIQWbvYNKS0TkdPVCVS3DWveB_b1xPQE3VWy98UUPHWlMTagjPOwKJG50i2LWc52G07PXjORAO_6KyfpZjZOTLDQjGyfbcYZKm4mwitstDJU0GY4lEunulb0iVZEwzrk1_ENP38Xcm-IzSnAT7NJ7nvEB_3SQAvVgf20OPdbmPTC2Z6Ir2qxDZAsnJC17v_OVyjE1ruMGLdryUqdeELGinrgTpbEW7s6_aY5UYTDXbdhx53HGxwSLKoaLxtCR4ghW1W5s-xyHHPMpyzIxICl-OD2QNM6Ea9L1sFY9Zedugd6KOahE200JGwaGrLPJWxPxLydKwu&p=9&fvj=0&vjs=3,Inbound Logistic Manager,"Torino, Piemonte",,3.5
Experis,https://it.indeed.com/cmp/Experis,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4Ffi0m72ebQAfotlYjMR5JfZRH24l0VG3hI9xy3EbHCsjfKgdIuV-nNuu0sf_bRM07HvXy8A3Y0y6tmTHOJNhQwCj61l8F0eXR--IvWWCQNmeOFzIl1ZQSfXobKfg5qXwpw_3e6DjJilDIX2JPMNvNTJvMDKkRD2ldSNIrCGYDEaMmROk6OXL_2xwL9pgXeV5i4lVO3evEIVNQYnZVbf6J9SBrQ2T2POr_SwR4qJJzhbV2tDW-zyuLa954gYZfp2YsqQzYwNORXggAEgv72JeRPKQPON8r18NK0zoz1TMssbfzEGya-GYrLAPfEFoMbIsGOgn6hlJ881vZKjLR2QMJictIhXdn6CQLAhYMX10Mu55iMv_1ne6AikGVJNi5IfxO1IZ6SzHN4VrLo8lhRhNPjiPhxClS4mJAfApE6MRMeJVYqrojes2QPJ2q8VyoXdKiSfSZC3Y8JpiiqYdUQWcQ499dkRvQNBY_IVgH6ypde01jVpB0tpo0ybI2FISBC_pWw6x0tv06E53Y3ZseSb5Ktg80621F6KHNQpTYyJ8x4czR9hhJ4mLupXO215i86vgPc_itdpS23j2rUeEWsiW11FztefXto1jhA==&p=10&fvj=0&vjs=3,PRODUCT MANAGER,"Modena, Emilia-Romagna",,3.5
Experis,https://it.indeed.com/cmp/Experis,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4Ffi0m72ebQAfotlYjMR5JfYb6vJ76Z2z1kc8-oTeby59vAUWlJTfxj7d4p1ugcr8kWE58Ht9sfIzpLJBCSBSj01NUfM14Oy6LtzJvTypksbFWo3elCLU8Cz2t0egZXtZ6D2BDG_wl3oq1v4anSK7lhMNbbquAiTbrD0LS5M4skQUphLgcmnkv3ps9tmzPtnQXtA4sWyDl-FenaqjTXRL-YD4ElLZAtvk9n9w8y0q9lEpFf737efOKZcRGN05-kk1UeMDOpNCofg--IdneFXxTnmUIiH8XbJQVHek8q6qQpVWFB7XWnp2rW4rR8Rl3yttesaM3O6mC-3UdlgE15y59-STE2MB1xckQ9bnZgCCvWRPIIwu1TcsHARLga2BIN_YQbijnSiGIbQoigJLgyjXSkHEg1n6vYdBcu4xiZQuOuomxtCm98VFUD0RyqivKlc_X0SpfmhGOlbsMzlfjfLkhhUOQdJbolKNjq32ong_Z9OKHkbwL82abnw0dwUgdFuwbECDtl9iMJzMrrZpu-26hFbzCRPYbR3dCygFp4cNilbdRhFHc_VAavh4FwmUsLfBzt7sEHNmnpwItWwWlDOm2BB2_QTmy_GtCojcxDkTJ0Wa&p=11&fvj=0&vjs=3,Inbound Manager - Logistics,"Torino, Piemonte",,3.5
Herbrooks Consulting s.r.l.,,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ApzznwmxYHoi4eCW-MCG-03n_T0cv53JJbS9ZUeXFTwR-oqxjJbRAKx8g1KU-Ky7YdrkO4LEtrHTUhdIMq35138DWbs9A5c2_R_MxpNzoyC8XJR3C1sZYTSIYKd8yell6gGuAyIC79bQfJIYnAg8D7v5l9Rx-leyEJHKFA3aONGB7o7tnp5ud8suBNasWXH6tGQyh4PZ-hkgMU08jLZ49bn6NkctfYPlEvM2sbFIzDHEs0GTpu2UXuiD5WVWYstcflPbKJimENoVVj498GHCcpWjPZflfSf_f9_bnoL-281A08VImEdvcn65Xu3qPuv3Y5XAMiHLS1QC8q5u3TrKRt4W8vV0Gi0m8v6O4lGHqbCh4uipbZd2fB9dqCQ_QkFCWTO4XZ13wBP_TMmfDr2qN1vycNUHgb69UP7hOGWRNZxKuKela6I_dpwwW9g_mGrX8Hi8jZ7ABgMweWlPfqbri6ZBy7GPXw7RtgdM8a9q5lTDoVWXSg7ychNLKxZcxfHwH5SH0Z97lyhBcyHWjOv_WTv1F-X189zMRjKZGExdvEeGBhf6CPOzM3yMxdTsBYi04GmtT980C3UeTa7NO95wMnobWkAPOZswBw-RUGcA2xXCUlz6nxMXqVamoYBIuj1NYhxnxF2FL7qB0RQ5ZX1tGTK9jUtFmnQ58=&p=12&fvj=0&vjs=3,SITE MANAGER JUNIOR,"Buccinasco, Lombardia",,
Spring Italy,https://it.indeed.com/cmp/Spring-Professional,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AwyvlyJs_R-NMhM89xveDKffJFItbDQ9eYkD0KWNN1UaD-mpj1LEPFB1qKJvi5AO3IEQG5KS4CxnoWrn3mEn_MIBy7bSUFUtqo_4ffhTV1fvSp6PrLBev6mgQ9L3JQA8k37caNNdXVzV-fU1P9aH-NeH3oVTHRpK9jQYWpLhstoSujYesaJ_GI98Legbu3slMUEyrJxU2bg7sy945Iedcghgoc_70dpvdUgZUA9x24SsrjPejlMljkqOmW5n-QEIPgLb0H7M5gQxxGBNxSrVc8BEfDwPQ_vxpT65o_Qg3-t5Sv3iaFaA2KiKWxjlJocnA74VQ3uEoBAh06E2ZrFaKZERQe_8T1lE4SEcpVbqFth8l6mnHp_qrfDA_auA-Ti4K7NCs7_RyUEbUh_hh9pAg_zq_Iim3DRW-EoqrX1TWTj38lPIStPHdIfnYNGIDwG9OTg1CzkBLNPkKQc2mpL58LA0iB_qwymCKkNK6bL6IXJwhhb-AE7ys6puOjZrB-WrTJjClvFYbEdLvboF095hCe9U4l1juQWoUVXtTkM0WFllZY7aX1M6Xo53HHKkAjhR3e298g7-uQwegQIzyu1CDpNwU6uwQzpxxYbmTwq83JHOAn0j_gcYNXkizyxDLGY-Ic-o_FPs3r7w3VrFEXuYwwtPhU2Rb4kdG_1pMjBwsAfKU9dWjpDOzsPScjWyemC0x7MeRT72_PC88HHOVjdtQM2k-xtQcdrvkouC_EINgZmmy7RPe7yPnExsis2C3qdA1r5lQt6lGJsfmdm18D19Ogk2BDVk0y67zpzdxiX4SHGLXrFcA2H_EGqtzrHvndG8c=&p=13&fvj=0&vjs=3,Process Quality Manager,"Provincia di Forlì-Cesena, Emilia-Romagna",,3.5
Etjca S.p.a.,https://it.indeed.com/cmp/Etjca,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dlmd-RD_zCDlE-IDVproNRzncuyH2YglqGmPTdORnRqLeh_Nz-tZMLhp_RiFboHdDXrC4i9J_Bv9r5a2BvKIjT8C4JsEIB2CXj1cWn80j32WGElUScUt1Zk0x0oPZJtt5yQlqMelhSBjui2nX-Alru82QtOmzmGm-AJu6NKxg8Y56Jacf-4I_5cXECOZ4yFPYyZkjWXlz6RYdR1r2TH3xMXqJ1SH77vyQVBWU9llzCx48hzLitpI9abwKKz4tgFDHT_4Obm--ShDGG8M3uYbhK7XvzuSUSbEvqgO-DoRV7aJT9KLcdXuUIV77hJU2Hmus9Ii5PCnKWMkySA1rcKbwekdK7X_wLKgsaMPGhwM5Ydn7mlpkctJzGV1x6odx0j9cW7_-04qm6avx1V2z4N0K47IKbmfXNhBNOR3H4NHTWWGSejbXHbaWcATsD92XR8-xu0eLpilzIaRSXyn56cJwtpvYOjRC8inTMOBzsHSosXHMa67yunV1oLSCWGhVLoRslcJRKt0DLavZMyecX9KU8RoPZZUj2hx-ncgOUdWuU1QYtwAEEi5WftCW7pB51jUDhJawG0aba0NF8GHSmrARm-n_nTX9EfFQkIgab9vjDs_Q8i6zw_AfgFR8J2HkYxqJOkdQrdQTsC1d4j7GrUqv7PQyHaUjgkE_brnkpLHR1Qi9-qZ5flU0Vy7sKW0DLUXeGIrP7Ot0QXA==&p=14&fvj=0&vjs=3,Junior Operation Consulting,"Napoli, Campania",,3.4
ManpowerGroup,https://it.indeed.com/cmp/Manpower,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4FX8kYLOT3HC7lFjvQpBI5CJPYTCbgNdPFhcoV579wYysX6gTSk1H2WjpoTY832r6s80Au3taPUs3fv-JReXOnnDBEkKY1o6qMesQYZXSdEeEInjIfGa0i8qeqLQ1zHvW0iVn0P_myvU50Df-F4vWdPk9VmZdwpRI2TMhYpicR8ZjJYRboK2TQ7pmXdYXH_hpWy0lPZovcDQqY3IHEfz0Sw6RxpW-GLuDFHD59E7KXuzKKyIu3qgl07ij3Xmw1gKcrx0PENJn9zTF7QdyKhxXm87qnlAmUONPrKcMVllNUt0esX6rMKQNJEkM8bb3efWG3Oy2bCDoy7xmvvBnBacn80TVExEJmyLhg0too7l_HVKACogjKlBX2zy1VG3Z5RNkzXfJZ6_WmuFpby7zjTbSIX3Sw3LCcVOxIB_lQNl1OiKw_vyES0q39mLiKvVzYfjtcFpyPSGp-eWOuc4SuGK4L8wQiiy9V2dhRMfkXuoJNZ6X7sGoAHu0BJPbQbfH_MrUD9eII_XJH_IaGWFmEQQYctfJBKt9aTCwgAPTZhnaHXxyvOdH9zigwlQHsznC52wj2bmM8elIExjC5BA9riV2ipoimmBL45IU9cIaa191n0JSU1BhbJ0Z_aEwrcWTOeRhVkYf6o6b5piiBBjcTBL7EYU=&p=0&fvj=0&vjs=3,Impiegata/o Tecnica/o Progettista Esecutivista,Marche,,3.8
ManpowerGroup,https://it.indeed.com/cmp/Manpower,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ClZqaX-sKdGgzOio3yhb4AvR-vSPstYNRqTmgyaFf4FX8kYLOT3HC7lFjvQpBI5CLT-6h4g64nAXFwlN0GD1nBnvCKQM3-q5gFcaobrLlbSgnbE9CP337HU6DbIxo7Yn4TR80kuducsSfxPaKOdJMUdKc7-IedHVKhRoGjJ1o2nvkL8bMqvx2u9L-2wPhkzkVYRBf3zuzrBpbk76kf0CAiquBNT_2HT0zMGVTnhfs1Rf6qqMm1WdI-Adq-_rCH5SgSZNex6aAJwzOrNGiordMwJLg8fGSNIMdQ0haAeuKzd5gHZsD4i_RlTBe1f9XUHHXtRoRdEYmUV3Sfw686kpAQ-t5sQQJMWHe1whoUKOAygCvgGBx6lqPsA6tzLj9TLXZMwBk0TY_jrc79PM5WG-nViPCAN2ufAI_nAk6Jko5zFdGve_7WPWqa1Ui5nCX8kihQLisV5r-i5f3M0ixF1QTuWSodLwdPs02fxjGrZJgzJGFZa5obRlRPSPuh6moBw92aDUpcmhG45IXCNbirQn0_xPU9n7UNe63S1fpehK0LkRtz8AXNz7uW3UTNMXi1iRUvBdBK-w40WlfpNQKPI0M5YO8sYwi19tjJZEhpSTZnxSJgbwLYczq1ETA7PC_ogQsV87sENWArSazj69ko5xY48MSVOnLqM7uJN5EoN4ChiQ==&p=1&fvj=0&vjs=3,Progettista - Disegnatore Tecnico,"Vigonza, Veneto",,3.8
Line Up Aviation,,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DXPP75arjtef8faH018RvbkV8rjROloRGQDzjyQzJhQJRrWer_NzD3TkUPReD4aON_Q19am-aKO7Hpn5W07dRxtmXsSD5adnT3FX-ZEyxX-bXeUIVlgPgeX1dgph49O6dGavB2t7oVXHa3g6juRmimo5pmAuhkK2TddAZQmgVXru6Lpzl57Xu2-tvlbH8lB_0BSgel41nggxnoCt3jGvM4NcXIvWfAg4KE6DTnggb6FVGUMDxj3kl4stIK5KorS-a5E-DBuNlbTMiCYbxvBnGFyPkY8vfrh9odCJauT_AJPiX3j7UxVA155PVMzjwdF83c7mNQy8L_7PZd5nFGzyorSRJodSbK9hQ5Y330XUy92V3dMr-LB61kDd5DajvEI1rWFLNccSHbtuhEZtMGycFAm9slAmnd4ZTNN09XrhQtnL0hVr35APps39Z-hEGImwsAbH0_Frw0n9kU0hqjV60MJcB77fsKAMLc8-sL3sqq5AipFmV-IiekgXCCJzBoQl0=&p=2&fvj=0&vjs=3,Customer Service Specialist Aviation,"Milano, Lombardia",True,
AtenaJob - Sede di Torino,,https://it.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0ApzznwmxYHoi4eCW-MCG-03n_T0cv53JJbS9ZUeXFTwbV9U8SMZhxNpJbVDBq2KCQQ5nG3WOyerFLujQrY2LBuXnXbQ_fchL_f-JPEEEe3DOfR2IZj1Mx62RWPf6UYJ2iGR3R2vOF9PzMXhcVsiAMHwga9yzPV2S1KZ_-IAEKBmbpPWOuA1NbV0NvRGkuUg3-CxIaj-GfeTZc--18PYY-Z2_FNwPWb970xny_3rDVkkRpzLUxNNAETHfL-YYl-SSRrewOpsnYPzHOeVylq274u8NC9_I1SoLwGrKLWdnyuJzabIl-KV4o4i7U304kSgKSrDCS-QIUpreSB1TEK4mUmWACLxdzKH8q6KrC7uP17NWcPul9z-ctJLbqbawWMgP3ofwBjVZOk_WowBq7LCpJeboRNKJ8dIYDU70fb0EiQ42pi6YM8RC9PjidndlFQaSJtJX2d8_YyM-Jp1KsaEq9CoDORfTSSGKvLXk3zp9GAIeh6-DRi4zn5q0FmPgQnGG5kJi2uAZwM8Tao8QuQlA-1p0P6HZCQtQXRP2J7Yu9uPGFHhrTzFt3B7XPsAS1DHjQ5hRVSIrxyaoUQu-YWJazj17wdrmTcv_xZ9bV8A1xjfuoJH_dnxLy5ylyjgBQ2NCLqHlBgVgEUR8T11PdmYkxH_iZy5SEk8-79EqBhlRdiM9muwbjnDC28jKGc2vjbVg0EccpMWOYHGPDBPE8gRjLk&p=3&fvj=0&vjs=3,JUNIOR PROJECT MANAGER - settore telecomunicazioni (Rif. 231095),"Trofarello, Piemonte",,
